9, 0, 15
9, 0, 18
9, 0, 14
9, 0, 16
9, 0, 14
9, 0, 13
9, 0, 13
9, 0, 13
9, 0, 14
9, 0, 12
9, 0, 16
9, 0, 14
9, 0, 14
9, 0, 12
9, 0, 12
9, 0, 18
9, 0, 14
9, 0, 13
9, 0, 14
9, 0, 15
9, 0, 15
9, 0, 17
9, 0, 15
9, 0, 14
9, 0, 13
9, 0, 15
9, 0, 15
9, 0, 17
9, 0, 15
9, 0, 13
9, 0, 15
9, 0, 12
9, 0, 16
9, 0, 14
9, 0, 12
9, 0, 14
9, 0, 16
9, 0, 12
9, 0, 17
9, 0, 17
9, 0, 13
9, 0, 14
9, 0, 15
9, 0, 15
9, 0, 14
9, 0, 14
9, 0, 13
9, 0, 19
9, 0, 14
9, 0, 15
9, 0.1, 65
9, 0.1, 63
9, 0.1, 70
9, 0.1, 68
9, 0.1, 58
9, 0.1, 67
9, 0.1, 59
9, 0.1, 68
9, 0.1, 67
9, 0.1, 62
9, 0.1, 60
9, 0.1, 66
9, 0.1, 64
9, 0.1, 64
9, 0.1, 67
9, 0.1, 68
9, 0.1, 65
9, 0.1, 68
9, 0.1, 67
9, 0.1, 66
9, 0.1, 65
9, 0.1, 68
9, 0.1, 63
9, 0.1, 73
9, 0.1, 61
9, 0.1, 68
9, 0.1, 61
9, 0.1, 67
9, 0.1, 67
9, 0.1, 65
9, 0.1, 65
9, 0.1, 65
9, 0.1, 66
9, 0.1, 63
9, 0.1, 69
9, 0.1, 66
9, 0.1, 68
9, 0.1, 60
9, 0.1, 60
9, 0.1, 67
9, 0.1, 66
9, 0.1, 66
9, 0.1, 66
9, 0.1, 63
9, 0.1, 62
9, 0.1, 66
9, 0.1, 60
9, 0.1, 64
9, 0.1, 67
9, 0.1, 62
9, 0.5, 65
9, 0.5, 62
9, 0.5, 69
9, 0.5, 68
9, 0.5, 69
9, 0.5, 67
9, 0.5, 68
9, 0.5, 64
9, 0.5, 59
9, 0.5, 61
9, 0.5, 68
9, 0.5, 62
9, 0.5, 62
9, 0.5, 63
9, 0.5, 60
9, 0.5, 62
9, 0.5, 66
9, 0.5, 62
9, 0.5, 66
9, 0.5, 60
9, 0.5, 65
9, 0.5, 67
9, 0.5, 64
9, 0.5, 66
9, 0.5, 65
9, 0.5, 66
9, 0.5, 67
9, 0.5, 69
9, 0.5, 65
9, 0.5, 63
9, 0.5, 65
9, 0.5, 64
9, 0.5, 62
9, 0.5, 64
9, 0.5, 61
9, 0.5, 65
9, 0.5, 64
9, 0.5, 66
9, 0.5, 67
9, 0.5, 66
9, 0.5, 68
9, 0.5, 69
9, 0.5, 57
9, 0.5, 64
9, 0.5, 62
9, 0.5, 66
9, 0.5, 65
9, 0.5, 68
9, 0.5, 66
9, 0.5, 58
9, 1, 68
9, 1, 64
9, 1, 70
9, 1, 65
9, 1, 63
9, 1, 59
9, 1, 69
9, 1, 65
9, 1, 66
9, 1, 68
9, 1, 60
9, 1, 65
9, 1, 63
9, 1, 68
9, 1, 64
9, 1, 64
9, 1, 68
9, 1, 63
9, 1, 68
9, 1, 67
9, 1, 66
9, 1, 63
9, 1, 66
9, 1, 63
9, 1, 67
9, 1, 64
9, 1, 65
9, 1, 60
9, 1, 69
9, 1, 63
9, 1, 64
9, 1, 64
9, 1, 70
9, 1, 66
9, 1, 67
9, 1, 68
9, 1, 67
9, 1, 62
9, 1, 63
9, 1, 63
9, 1, 67
9, 1, 62
9, 1, 63
9, 1, 69
9, 1, 62
9, 1, 67
9, 1, 66
9, 1, 67
9, 1, 62
9, 1, 63
9, 5, 65
9, 5, 68
9, 5, 60
9, 5, 64
9, 5, 60
9, 5, 12
9, 5, 15
9, 5, 70
9, 5, 10
9, 5, 66
9, 5, 64
9, 5, 61
9, 5, 64
9, 5, 69
9, 5, 62
9, 5, 10
9, 5, 12
9, 5, 67
9, 5, 63
9, 5, 14
9, 5, 65
9, 5, 61
9, 5, 61
9, 5, 64
9, 5, 64
9, 5, 72
9, 5, 64
9, 5, 11
9, 5, 70
9, 5, 62
9, 5, 68
9, 5, 62
9, 5, 9
9, 5, 67
9, 5, 69
9, 5, 64
9, 5, 11
9, 5, 62
9, 5, 8
9, 5, 67
9, 5, 13
9, 5, 10
9, 5, 64
9, 5, 65
9, 5, 68
9, 5, 65
9, 5, 70
9, 5, 64
9, 5, 20
9, 5, 61

[0, 0.1, 0.5, 1, 5] [14.48, 65.02, 64.54, 65.1, 51.14]

